Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2015-03-17,241.42205810546875,243.2132373262757,237.95376001357113,241.86699095684062,5369304,2015-02-22,239.93890380859372,237.90809631347656,240.63482666015625,240.1921630859375,242.06321868896484,0.006181383149346242
2015-03-18,242.6770477294922,244.5823153057961,240.3153994500358,241.9012423144842,5148332,2015-02-23,241.42205810546875,239.93890380859372,237.90809631347656,240.5161865234375,241.61143493652344,0.005198322116346077
2015-03-19,240.08721923828125,245.01585221891258,239.28860176410433,244.37694709814423,5373572,2015-02-24,242.6770477294922,241.42205810546875,239.93890380859372,240.4066650390625,241.3125213623047,-0.010671913621175144
2015-03-20,240.9314422607422,241.75287164796535,238.6610705954223,239.81337244172872,6483236,2015-02-25,240.08721923828125,242.6770477294922,241.42205810546875,241.01133422851564,240.64624481201173,0.0035163180494963697
2015-03-23,239.0718536376953,241.7301146079595,238.67254488668985,240.9428892152651,5446740,2015-02-26,240.9314422607422,240.08721923828125,242.6770477294922,240.83792419433593,240.3895477294922,-0.007718331013991886
2015-03-24,236.83567810058597,241.18244956771147,236.26523711296127,238.0564440969538,8973564,2015-02-27,239.0718536376953,240.9314422607422,240.08721923828125,239.92064819335937,240.05640563964843,-0.009353570916374787
2015-03-25,235.991455078125,238.83224027774057,235.27269380666624,237.314889414575,10608900,2015-02-28,236.83567810058597,239.0718536376953,240.9314422607422,238.58352966308593,239.54985809326172,-0.003564593938006344
2015-03-26,229.76222229003903,235.52366230088396,228.6555584251585,234.31434412710445,35800620,2015-03-01,235.991455078125,236.83567810058597,239.0718536376953,236.5185302734375,238.46259765625,-0.02639600991495128
2015-03-27,231.5192108154297,233.549972603427,230.02464411853757,231.58766095627752,10840896,2015-03-02,229.76222229003903,235.991455078125,236.83567810058597,234.636083984375,237.8237091064453,0.007646986122778365
2015-03-30,236.59613037109372,237.07529527205645,231.09707041150455,232.73994338546447,6955144,2015-03-03,231.5192108154297,229.76222229003903,235.991455078125,234.14093933105468,237.48943176269532,0.02192871830282561
2015-03-31,233.35601806640625,237.28065511678096,231.5648248858951,237.28065511678096,5962256,2015-03-04,236.59613037109372,231.5192108154297,229.76222229003903,233.44500732421875,236.68282775878907,-0.013694696948785445
2015-04-01,235.76329040527344,236.58471996203056,231.14271781325138,234.13182340083367,3844196,2015-03-05,233.35601806640625,236.59613037109372,231.5192108154297,233.39937438964844,235.9914520263672,0.010315878539640444
2015-04-06,235.4665985107422,236.58466831644222,232.69426391678994,236.162547594353,7151172,2015-03-06,235.76329040527344,233.35601806640625,236.59613037109372,234.54024963378907,235.52938995361328,-0.0012584312596810587
2015-04-07,235.6491851806641,236.89273546188096,233.57278544017495,235.76327338457625,6197072,2015-03-07,235.4665985107422,235.76329040527344,233.35601806640625,235.36624450683593,235.00116424560548,0.0007754249268334679
2015-04-08,236.28810119628903,237.86249620026737,235.03313089519133,237.31489507900537,4106144,2015-03-08,235.6491851806641,235.4665985107422,235.76329040527344,235.304638671875,234.72278900146483,0.0027113016119071354
2015-04-09,240.97708129882807,241.63879840435916,235.0216830561756,236.90413828453816,7002784,2015-03-09,236.28810119628903,235.6491851806641,235.4665985107422,236.82885131835937,235.13692932128907,0.01984433443241307
2015-04-10,237.90809631347656,240.26971615799258,236.12830949680793,240.26971615799258,6119324,2015-03-10,240.97708129882807,236.28810119628903,235.6491851806641,237.2578125,235.3285934448242,-0.01273558866598501
2015-04-13,237.02967834472656,238.741001509941,236.1169726566122,237.30347890973403,4563236,2015-03-11,237.90809631347656,240.97708129882807,236.28810119628903,237.57042846679687,236.05533905029296,-0.003692257566520807
2015-04-15,235.398193359375,239.28858434538623,233.92643883767184,237.303460766935,4893996,2015-03-12,237.02967834472656,237.90809631347656,240.97708129882807,237.52023010253907,236.4432373046875,-0.006883040962401332
