Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2015-06-22,214.88546752929688,218.56909070062144,213.75869978387632,216.02305469824756,19394187
2015-06-23,215.60052490234375,217.26898709652747,214.73378490806655,215.09131768698822,16007498
2015-06-24,214.71206665039062,218.08150637598823,213.7911574310453,215.60047421242734,18603004
2015-06-25,217.6698455810547,218.63409052655854,213.4336797251095,213.86704970264185,27175118
2015-06-26,216.8356170654297,219.7391712625162,215.68718158723644,216.66226039948327,20966796
2015-06-29,214.7012481689453,215.35131029069248,210.61675722503782,214.062034398213,20168946
2015-06-30,216.70558166503906,217.30145990780647,214.08370871818144,214.4954108840201,23184864
2015-07-01,217.90817260742188,218.94825461034355,216.90059226306226,216.90059226306226,14824266
2015-07-02,219.03497314453125,220.9634631614776,218.222402575535,218.63410480430014,15931202
2015-07-03,218.24404907226562,219.6741656127278,217.34480748267924,218.7965917980968,13831096
2015-07-06,220.05335998535156,220.7792448905271,215.64383772501822,215.83886215863217,12237733
2015-07-07,217.3881378173828,220.28085783439928,216.68390626614732,219.06743361780875,11294999
2015-07-08,215.94717407226562,218.56904676358798,214.8745904469277,215.78465132046466,15190654
2015-07-09,213.95370483398438,216.90060888964751,213.03279550853105,215.81717679445802,16245867
2015-07-10,217.07394409179688,217.5506495696996,214.5712439489247,214.7554200222971,16110573
2015-07-13,218.20069885253906,219.3924697883684,215.6329953706103,217.07394570167386,9860248
2015-07-14,216.2071990966797,219.17577076031304,215.64382253879955,218.6123942024329,9942927
2015-07-15,219.0999298095703,219.80414687876382,216.58639588267218,216.6297314275784,13532911
2015-07-16,221.8193359375,222.70774365060794,219.09995782458657,219.28413391398746,14854295
2015-07-17,221.385986328125,223.43364913294778,220.58426410665137,222.15522134824494,10195142
2015-07-20,222.046875,223.17362830632285,220.5625889171529,222.70775664735797,6348354
2015-07-21,218.37403869628906,222.84856405593627,217.27978721741857,222.75105907623913,7923338
2015-07-22,227.6047821044922,228.37400251034651,217.680652782599,217.7673238745862,17309440
2015-07-23,226.49972534179688,231.3859389495307,225.61131760785625,228.2765263452083,18642915
2015-07-24,222.1118621826172,227.44227945589282,221.25595614461758,227.08476116982928,13099664
2015-07-27,217.8431854248047,223.16278339914993,217.0631310452782,222.07936569929836,20118553
2015-07-28,218.90493774414062,220.30253811049852,216.70558633810427,218.4824016823122,13382878
2015-07-29,215.8171844482422,219.43581855628037,214.97212676641306,218.74242083361082,14790821
2015-07-30,216.7164306640625,218.41740888042105,215.0154669121734,216.70559677642885,11701228
2015-07-31,217.08477783203125,218.39572151149645,214.51707437087728,216.6839095610817,16634259
2015-08-03,217.21482849121094,219.68502747300323,216.55394680645193,216.90064571435275,9887787
2015-08-04,214.08370971679688,217.90818751837557,212.35024441479956,217.42064814211562,12006872
2015-08-05,214.029541015625,216.85727230051697,213.2386383381826,214.13787988528327,14345010
2015-08-06,212.12274169921875,214.95047328601572,211.80855894366584,214.73378105909532,8708037
2015-08-07,213.29281616210938,215.38381414482865,211.73267862559467,212.13354689638058,8608888
2015-08-10,209.94505310058594,214.2570558941865,208.991642104184,213.3253271365139,9288894
2015-08-11,209.31666564941406,210.97429371409604,207.5831859130812,210.40008325238796,8762464
2015-08-12,204.311279296875,209.3166799577667,203.80207212080109,208.79663889421184,9650325
2015-08-13,202.24192810058594,206.70561946323085,201.38602214880487,205.199665865074,9340350
2015-08-14,209.52252197265625,210.61677352752332,202.4477910074001,203.73706699967414,12739366
2015-08-17,206.00140380859375,209.31667454329204,204.9938233699903,209.31667454329204,10857430
2015-08-18,204.57127380371094,207.14981110964905,204.15958611725407,207.14981110964905,6630334
2015-08-19,206.84645080566406,208.23321712778886,203.56368213145095,204.5495946758566,8877298
2015-08-20,198.54747009277344,208.00572833172717,197.9949273876215,208.00572833172717,19008087
2015-08-21,196.73818969726562,197.5940958012236,194.36549583910647,197.18239358168165,20050521
2015-08-24,179.7501220703125,190.68183120316894,177.24742209558053,190.68183120316894,35635706
2015-08-25,183.78045654296875,186.48901500939655,178.3742024257681,182.1986656886669,49504268
2015-08-26,184.91806030273438,189.5550940551504,182.01449183987322,183.70462158202437,18955515
2015-08-27,188.33084106445312,190.95271427782035,185.7089678510859,187.82163386495085,26997546
2015-08-28,189.0350341796875,191.33187582102073,187.66992117913264,189.59841070424974,10770215
2015-08-31,185.4597930908203,189.13258245948012,185.0047553197735,189.13258245948012,20708942
2015-09-01,181.9819793701172,185.02638818121142,180.95273125147588,185.02638818121142,21645696
2015-09-02,184.08383178710938,185.71979218121754,182.5778780420635,184.18133677390608,19652369
2015-09-03,185.01556396484375,186.51068373301473,182.96790150674747,185.05889951193842,11659978
2015-09-04,181.12608337402344,184.11632291823486,178.78589150241112,184.11632291823486,16199949
2015-09-07,180.54104614257812,182.88123810648506,179.3492896184002,181.63529768169096,10234633
2015-09-08,183.8779754638672,184.82055260877092,178.78590367545448,181.14776348148376,12900468
2015-09-09,189.39256286621094,190.40014322748073,184.28965774164683,186.56484620151465,17340694
2015-09-10,187.86492919921875,188.62333012436085,185.37306317505684,186.5648339910706,11074406
2015-09-11,186.55401611328125,189.83677053678613,185.52476795831817,188.9483629074899,10634833
2015-09-14,187.18240356445312,187.58327184894227,184.59303224251795,186.72736584482607,7964072
2015-09-15,187.86492919921875,188.51499126775965,185.39473094637708,186.78151170427302,11509788
2015-09-16,189.06753540039062,190.10761736094477,187.47491080232126,188.97003042867624,13424811
2015-09-18,194.01876831054688,194.90716141754305,190.0642842469671,190.34596527996413,34261453
2015-09-21,190.2701416015625,192.45864456364038,189.8259377842606,190.68184375890095,12732187
2015-09-22,183.72630310058594,191.74361140156037,182.9895842751388,190.68186148180067,15745524
2015-09-23,184.2571563720703,185.65477110929467,182.01448403225382,182.66453167989417,15221260
2015-09-24,181.44029235839844,183.7479682552496,180.8769157435693,183.7479682552496,29076982
2015-09-28,180.7685546875,182.2095050578179,179.56596429662866,181.97115954283998,11624639
2015-09-29,182.177001953125,184.23549833313385,179.00258628744294,179.8476583991511,15853471
2015-09-30,186.84652709960938,187.38823588210877,181.68945254727055,184.3980109242353,17292020
2015-10-01,187.36656188964844,189.37088865770178,186.04479886859238,189.37088865770178,8663393
2015-10-05,192.41529846191406,192.8486683687886,186.74901694329932,186.9548752429101,16015412
2015-10-06,194.593017578125,195.12389255692386,191.92779433161317,194.07297648737367,12330294
2015-10-07,198.00576782226562,198.926677182794,193.0653849737483,193.8671071080723,11515191
2015-10-08,192.65367126464844,198.24411595357785,192.03612525357676,198.24411595357785,10753149
2015-10-09,192.27450561523438,196.1964890571658,191.00691170297432,193.72629010065262,9327873
2015-10-12,193.22789001464844,195.3622236602024,192.41531954217825,192.41531954217825,6212395
2015-10-13,193.6287384033203,194.21378271899326,191.31021444842793,191.7760860166331,6162561
2015-10-14,195.65475463867188,196.09895848380975,193.7045970607862,194.10546535659054,8002587
2015-10-15,195.8172607421875,197.39905166844528,195.0372063985044,196.68400064803,9048478
2015-10-16,198.22244262695312,198.22244262695312,195.81724750627296,195.99058968993714,15246935
2015-10-19,208.77496337890625,209.20831886207756,203.89956954854145,203.89956954854145,33505855
2015-10-20,207.30148315429688,209.4683181333868,206.4997466905109,209.09995155831214,18091895
2015-10-21,206.93316650390625,211.2235019547477,206.4997965106401,207.04150538610523,14404450
2015-10-23,207.073974609375,210.84428283498337,203.93206073101337,208.8724576299984,12153422
2015-10-26,204.30044555664062,208.66661793036457,203.96458058001983,208.42827240561186,10938775
2015-10-27,203.5853729248047,205.4705271397162,203.1195013146315,203.4228646181636,11601798
2015-10-28,203.02200317382812,204.74464914016312,201.4943816465048,203.01116928635355,11958727
2015-10-29,203.89956665039062,204.76630653335124,202.58862293902442,202.81614902892414,13280382
2015-10-30,205.35134887695312,207.1281497086737,203.70455468706052,204.1379101598204,13366359
2015-11-02,207.9732208251953,208.34158743976616,204.80963910221067,205.63302896102584,7222044
2015-11-03,209.57667541503906,210.28090697028475,208.28741398562846,208.72078391244088,11373522
2015-11-04,206.13140869140625,211.26683028976163,205.0263232774512,209.75004270123327,10033187
2015-11-05,202.94615173339844,206.066397894139,202.16609742544742,205.6330279610692,10767454
2015-11-06,206.3697967529297,206.87900398076283,203.22788227727347,203.563732823321,8367190
2015-11-09,208.2874298095703,209.0999858276653,200.0967650530466,202.27444873910952,17031699
2015-11-10,199.94509887695312,207.9082378624526,198.54748395366104,207.36652900655542,11486238
2015-11-13,202.17694091796875,203.36869744218205,198.1574530399701,198.27662579949765,13682323
2015-11-16,202.44776916503906,204.11623103579066,200.37843903980746,200.64930065968883,15346549
2015-11-17,201.0284881591797,203.4445171256186,200.69263768399082,203.26034105857957,8588142
2015-11-18,197.61573791503906,201.79773396818385,197.17153408830822,200.99599740979772,11249222
2015-11-19,202.5452880859375,203.4011940849081,198.7533263978005,199.11085913202984,12183206
2015-11-20,205.1671600341797,206.45643596971328,200.55179403088277,202.38277877631685,11304265
2015-11-23,206.66229248046875,207.56153407790757,205.02633206364482,205.84973644807764,10499517
2015-11-24,209.68502807617188,210.53010021227826,206.07724236351615,206.49977843156933,14806176
2015-11-26,214.2245330810547,214.93959848998765,209.8041918525996,210.4000700503988,23805828
2015-11-27,212.14439392089844,215.0587963989896,211.07181014647182,214.30039535707985,10891864
2015-11-30,209.55502319335938,213.3036639365756,208.51494107761053,212.02522183438018,29919205
2015-12-01,209.29498291015625,212.09019781164028,208.28740258641267,208.8832807789928,12981379
2015-12-02,211.9060516357422,212.28525216248792,208.99164911314452,209.37084963989025,7573628
2015-12-03,211.74351501464844,214.289550731529,211.07179956949327,211.2451417580576,11361395
2015-12-04,209.1974639892578,211.52682179997677,208.3199047593999,210.681749763629,13443688
2015-12-07,206.29393005371094,210.83345890118747,205.7955567856769,209.1974841011743,14483909
2015-12-08,203.87789916992188,206.6297787752493,202.83781709465987,205.61136447386906,7532164
2015-12-09,198.46080017089844,204.43044555665102,197.7999185911125,202.85948852847437,9174419
2015-12-10,205.9255828857422,206.67313562618702,199.3492247966652,199.8909336640155,18592203
2015-12-11,206.4889373779297,207.79988108567747,204.31126825408217,206.2289240924403,18155513
2015-12-14,206.954833984375,208.77498506059575,204.98300847329259,205.32970736030373,10563900
2015-12-15,211.46185302734375,211.90605689006546,206.6406283284482,207.36652773745791,15718833
2015-12-16,212.0576934814453,213.98618301690462,210.94177431210736,211.46181529637425,12097338
2015-12-17,218.78575134277344,219.9341867743403,211.9168788500212,212.36108268774072,19369032
2015-12-18,214.9287872314453,218.63407790552466,214.5170850533323,217.50732470766613,16016139
2015-12-21,214.9721221923828,216.46724201546115,213.2928262873884,214.0620467410362,12331769
2015-12-22,213.93203735351562,217.2472935723345,213.21697188041995,215.1237938560502,11579277
2015-12-23,217.50730895996094,218.1790243822691,214.51706952212285,214.90710389759477,12919467
2015-12-24,216.80308532714844,218.24403566657762,215.88219048364215,217.52898467250333,11901877
2015-12-28,218.9374542236328,219.66333917372066,216.68393322951437,216.81393988365494,12885935
2015-12-29,220.02085876464844,220.73590978408188,218.23320951936154,218.93744111606742,14913870
2015-12-30,217.65902709960938,220.150893798448,217.117318205468,219.93421602657975,8151610
2015-12-31,219.84750366210938,220.95260355737904,216.4889118206147,217.42065505504476,18483713
2016-01-01,220.01002502441406,220.7792454803435,218.46073576088267,218.8074201514001,5416562
2016-01-04,215.66551208496094,219.6741661777694,213.8020255761289,217.76734411891513,30170947
2016-01-05,217.7998504638672,218.85076650343774,216.03388336908822,216.74893442429666,14946239
2016-01-06,223.66114807128906,225.00459348881043,216.77059325149128,218.33071641483755,26759864
2016-01-07,219.55499267578125,222.75107626597082,218.42823945006,221.2451225143631,19739943
2016-01-08,222.2635498046875,223.81283919636493,220.3025582007487,221.01762374427375,21313199
2016-01-11,227.86480712890625,229.85830020526586,219.0674449426684,220.1400286902471,29016443
2016-01-12,226.5322265625,230.8550635282874,225.5896493910729,228.60155699871387,23373377
2016-01-13,233.33609008789062,236.1313198658129,226.9114067252699,228.18984885104433,71802356
2016-01-14,230.04246520996094,234.23530947936928,228.1789933324697,230.51917068198614,27823189
2016-01-15,232.5668487548828,236.07712947998945,230.89838672268309,231.79762829460677,28767318
2016-01-18,220.33502197265625,234.87451677173277,218.4390484878486,232.9351932775111,27254669
2016-01-19,226.13133239746094,227.47476326556642,219.73915126171534,222.9677507216408,21489315
2016-01-20,217.6698455810547,224.24620352988683,214.51709743670557,224.24620352988683,45114225
2016-01-21,213.26031494140625,222.26353574318838,211.63518843584404,220.48673481382508,31768619
2016-01-22,217.5831756591797,219.06746169288306,215.39467244845827,215.39467244845827,23682648
2016-01-25,217.53982543945312,220.74674282410305,216.68391942528197,218.8507547141282,13099564
2016-01-27,216.54307556152344,218.8507513478874,216.0230345216206,218.43906364233527,17251028
2016-01-28,220.34588623046875,221.40765062140753,216.0555509736724,216.90062314554362,23074633
2016-01-29,224.3545379638672,225.35128455310596,220.5842438236206,220.79008768824772,19177163
2016-02-01,223.24945068359375,225.741317136433,222.2202024398864,225.34044883358007,9918809
2016-02-02,216.93312072753906,223.7911595696479,214.62543036213773,223.24945072887465,14771279
2016-02-03,212.65359497070312,215.38382128565348,211.26682850366376,214.08371145027684,15691478
2016-02-04,210.8442840576172,216.900600232485,209.2516593361559,214.0837029334668,18203784
2016-02-05,210.37843322753906,212.7836141446888,208.3199367153294,212.15523419626544,20998404
2016-02-08,208.2440948486328,213.39033601416665,207.57236490013193,210.42176407638163,12078110
2016-02-09,207.474853515625,209.9233843176464,205.8497270604858,206.4781069754913,19603494
2016-02-10,208.5907745361328,210.83346150218782,205.55719934236797,206.21809538853444,16883350
2016-02-11,200.3351287841797,209.30584806431622,198.3741372735685,208.6341181051593,17114833
2016-02-12,196.434814453125,202.36112456290016,192.43699420019152,202.36112456290016,29319458
2016-02-15,205.14547729492188,206.14222374674068,198.9158192032881,198.9158192032881,19283523
2016-02-16,201.63522338867188,207.583186330241,200.86598849962294,206.08806656366005,13024856
2016-02-17,206.4130859375,207.46400182282935,198.5691209345818,202.62111006982167,15442221
2016-02-18,203.70457458496094,209.90173202438697,202.81616685008663,208.65579152509355,14433087
2016-02-19,204.62545776367188,206.44560868036544,203.10867015458356,203.68289510802944,10235503
2016-02-22,208.51492309570312,209.81503286050489,204.5712727200524,204.5712727200524,12770834
2016-02-23,205.77392578125,209.57672206099494,204.2788057099856,208.688314236518,18989787
2016-02-24,206.42391967773438,207.70234717127636,204.1162296074199,204.74462393251764,15186204
2016-02-25,204.57127380371094,207.2689983254598,203.867056717672,206.75979119616358,24826958
2016-02-26,205.9255828857422,207.74573393730006,204.61463903736183,206.49979341726532,8349402
2016-02-29,209.45750427246094,215.51382047887952,202.5994515256083,206.1313998221323,31032353
2016-03-01,212.63194274902344,213.44451326362557,209.02415685739308,209.03499074520192,16453192
2016-03-02,217.00894165039062,217.92985094991764,213.92119715042463,215.1454552779109,20105967
2016-03-03,219.4683380126953,220.58425743452216,216.14223305930534,218.8507774517691,15880459
2016-03-04,218.07070922851562,219.93419575268635,217.44232928355206,219.7175035363224,8987660
2016-03-08,222.53439331054688,223.3794509778336,218.30904711623754,218.30904711623754,13222993
2016-03-09,225.71963500976562,226.196340494976,220.71423464729082,221.0175979431405,11854901
2016-03-10,219.2299346923828,226.6296958929992,218.6340564902166,225.795457731286,20706353
2016-03-11,219.82582092285156,223.08692202135626,218.98076330860337,219.9125064796047,15319044
2016-03-14,220.96343994140625,222.4043758939567,219.4899878621999,220.82258494079457,11880095
2016-03-15,221.12594604492188,222.71857086958101,219.95585728894147,221.88433261951093,10487788
2016-03-16,221.3967742919922,222.2743480161569,217.86484055154727,221.23426599657938,11064129
2016-03-17,222.6295623779297,227.2092463615364,221.7530637763548,225.03992621859783,16832997
2016-03-18,225.08377075195312,225.73018158313377,222.56384800707525,223.12261189536045,14030979
2016-03-21,227.29689025878906,228.2172123154116,224.10864528800602,225.24808467843135,12708074
2016-03-22,229.60865783691406,230.57278876055884,226.93533852407495,227.2311615604986,15333442
2016-03-23,225.52203369140625,229.40051353966643,224.03199169036262,229.40051353966643,16806372
2016-03-28,223.59371948242188,226.069818652217,222.5528828244483,225.6973045331758,18070240
2016-03-29,227.0668487548828,228.3268028547785,223.54991266513605,224.33874980426646,15871250
2016-03-30,229.43336486816406,230.46324569087028,228.48017511967453,228.48017511967453,14453294
2016-03-31,229.0279541015625,231.39449437117426,226.28891437583235,228.1076467002981,30833349
2016-04-01,226.67242431640625,229.26903823761157,224.6017067004156,227.6913493219676,12381116
2016-04-04,226.80389404296875,228.37062708553685,224.6674412237693,227.88855425495225,8632568
2016-04-05,225.02899169921875,228.4144426368272,223.98815499635631,225.99313732695003,10259495
2016-04-06,226.51902770996094,227.16543852512137,224.07579610066784,226.15746945215102,6990781
2016-04-07,227.28594970703125,229.64153434076175,223.96623411227816,226.77100931057169,8789163
2016-04-08,227.08876037597656,231.05488706070773,225.96027669528792,226.99014293472388,13411752
2016-04-11,227.9542694091797,229.09372348952124,226.35466890257615,227.23116754058466,10308361
2016-04-12,229.5100555419922,231.7122580915777,227.4612497678992,227.9542784429017,11164859
2016-04-13,233.59669494628906,234.4403259570733,230.63853772971424,230.63853772971424,16038542
2016-04-18,233.31182861328125,233.76103375952601,231.26302310305445,233.54190180589876,19065716
2016-04-20,227.29689025878906,234.28693798965375,226.9681996307595,234.28693798965375,21687934
2016-04-21,228.1405487060547,230.5180305732545,226.7929330590013,228.19532804609827,11380697
2016-04-22,227.65846252441406,229.53195972592485,225.54392161353195,227.66941839177974,11705087
2016-04-25,222.82676696777344,228.86362509516744,221.8187979687433,228.86362509516744,61157544
2016-04-26,222.83775329589844,224.36066286940812,220.76703568084287,222.49812137908302,26429236
2016-04-27,223.37457275390625,224.80983517093364,222.62955919235577,223.0458967535128,14502641
