Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2023-02-10,833.2214965820312,841.0770612876762,831.416215244057,834.8804375621235,8656405,2020-06-29,840.0035400390625,838.3446044921875,832.1480712890625,835.3585693359375,829.9768005371094,-0.008073827232580322
2023-02-13,830.0988159179688,838.5398012262449,828.830175511351,832.7823775217515,9394365,2020-06-30,833.2214965820312,840.0035400390625,838.3446044921875,834.7633056640625,832.6262145996094,-0.0037477197562377773
2023-02-14,844.3948364257812,846.3465175729854,831.5137289421172,833.2702896230664,13402934,2020-07-01,830.0988159179688,833.2214965820312,840.0035400390625,837.2126586914062,835.8855224609375,0.017222070714560944
2023-02-15,849.761962890625,852.1527842173793,839.8083770889955,845.4683000864001,12070288,2020-07-02,844.3948364257812,830.0988159179688,833.2214965820312,839.4961303710937,838.1153137207032,0.0063561810580961
2023-02-16,848.4446411132812,856.5928864866202,843.9557385135968,854.787605159296,10715685,2020-07-03,849.761962890625,844.3948364257812,830.0988159179688,841.1843505859375,839.2424133300781,-0.0015502244568145196
2023-02-17,841.8089599609375,846.5905434062581,834.4901550910305,846.5905434062581,9990618,2020-07-04,848.4446411132812,849.761962890625,844.3948364257812,842.9018432617188,839.1302062988282,-0.007820994830772698
2023-02-20,831.5137329101562,845.6146411781135,829.7084516646102,841.8088986592531,9013430,2020-07-05,841.8089599609375,848.4446411132812,849.761962890625,843.1848266601562,838.9740661621094,-0.012229885330822587
2023-02-21,833.5630493164062,838.6862124472567,826.3905851968655,833.7582293477933,11704445,2020-07-06,831.5137329101562,841.8089599609375,848.4446411132812,841.0184692382812,839.1155639648438,0.0024645611072202644
2023-02-22,818.9741821289062,833.4653904817538,814.5828996510032,830.6842687366475,13880984,2020-07-07,833.5630493164062,831.5137329101562,841.8089599609375,834.8609130859375,837.1785217285156,-0.017501816088733912
2023-02-23,819.462158203125,824.048621015575,813.4119344650369,816.3394563163132,11743574,2020-07-08,818.9741821289062,833.5630493164062,831.5137329101562,829.0644165039063,835.1243835449219,0.0005958381654356248
2023-02-24,819.413330078125,825.1707536453126,815.3635679302187,823.560652457791,8246139,2020-07-09,819.462158203125,818.9741821289062,833.5630493164062,824.5852905273438,833.7435668945312,-5.958557635787898e-05
2023-02-27,835.7098999023438,837.5639612754622,813.4119068231814,813.4119068231814,14422574,2020-07-10,819.413330078125,819.462158203125,818.9741821289062,825.4245239257813,834.3046752929688,0.019888094598930817
2023-02-28,834.197265625,837.271187164346,829.4644628085013,834.2461053006881,19600146,2020-07-11,835.7098999023438,819.413330078125,819.462158203125,825.5513671875,833.2849182128906,-0.0018099992324136505
2023-03-01,835.6123046875,843.1262893169088,831.269802049156,843.1262893169088,11015843,2020-07-12,834.197265625,835.7098999023438,819.413330078125,828.8789916992188,831.8699523925782,0.0016962883011129026
2023-03-02,833.3678588867188,841.0281836482711,830.5378973683739,832.3920183025423,12327141,2020-07-13,835.6123046875,834.197265625,835.7098999023438,831.6601318359375,830.3622741699219,-0.002685989409431433
2023-03-03,847.56640625,851.9089091653085,829.3181737177321,836.0514981986004,12823098,2020-07-14,833.3678588867188,835.6123046875,834.197265625,837.2907470703125,830.9380187988281,0.01703755095888737
2023-03-06,846.7857055664062,855.6658314634678,844.443664233259,850.6890680812614,13904231,2020-07-15,847.56640625,833.3678588867188,835.6123046875,839.505908203125,832.4652160644531,-0.0009211085737197422
2023-03-08,851.030517578125,852.5431180750855,840.686631599737,845.7122342431666,16144568,2020-07-16,846.7857055664062,847.56640625,833.3678588867188,842.87255859375,834.211962890625,0.005012852701474779
2023-03-09,835.270751953125,848.7861200905347,833.5142508305153,846.2489584201631,10624440,2020-07-17,851.030517578125,846.7857055664062,847.56640625,842.804248046875,835.8416198730469,-0.018518449455666275
2023-03-10,822.2921142578125,824.9268362576815,816.0467105264111,824.2925755972103,17273189,2020-07-18,835.270751953125,851.030517578125,846.7857055664062,840.5890991210938,836.1246154785156,-0.0155382403429839
2023-03-13,808.3863525390625,834.6364281528208,804.0438500876161,821.1210600737454,16413159,2020-07-19,822.2921142578125,835.270751953125,851.030517578125,832.7530883789062,835.0219177246094,-0.016910975403553685
2023-03-14,810.2891845703125,814.2901665996912,798.4815376273094,807.0201425209714,15456802,2020-07-20,808.3863525390625,822.2921142578125,835.270751953125,825.4537841796875,832.4798461914063,0.0023538646159393384
2023-03-15,805.94677734375,823.5606883048955,802.3361552027651,816.2418837869195,12914488,2020-07-21,810.2891845703125,808.3863525390625,822.2921142578125,816.4370361328125,829.6547973632812,-0.005359083286870292
2023-03-16,803.9950561523438,811.216240514585,790.7235888834522,809.6549194526357,14987868,2020-07-22,805.94677734375,810.2891845703125,808.3863525390625,810.1818969726562,826.4930725097656,-0.0024216502209224444
2023-03-17,816.0466918945312,818.1447729834259,798.8719213661859,811.7041893648593,11104490,2020-07-23,803.9950561523438,805.94677734375,810.2891845703125,808.9328125,824.7609558105469,0.014989688866823059
2023-03-20,816.241943359375,817.5593044445233,805.0685557343385,816.778643817747,14838651,2020-07-24,816.0466918945312,803.9950561523438,805.94677734375,810.5039306640625,821.6285095214844,0.00023926506507909728
2023-03-21,831.8065185546875,833.8557599098707,818.7790113206246,822.6335934511657,18755854,2020-07-25,816.241943359375,816.0466918945312,803.9950561523438,814.8073974609375,820.1305908203125,0.019068580488836417
2023-03-22,839.4180908203125,841.7112923918411,830.4403454439372,836.9297092178792,17431520,2020-07-26,831.8065185546875,816.241943359375,816.0466918945312,821.50166015625,818.9693481445313,0.00915065234022272
2023-03-23,834.7828979492188,846.4929857771984,832.1968963963052,836.2954390482155,17920621,2020-07-27,839.4180908203125,831.8065185546875,816.241943359375,827.659228515625,818.9205627441406,-0.00552191205048258
2023-03-24,831.8065185546875,839.2228829988167,828.6350367294012,831.9040787866177,17295696,2020-07-28,834.7828979492188,839.4180908203125,831.8065185546875,830.8111938476562,819.8720031738281,-0.003565453247596717
2023-03-27,828.1959228515625,835.7099073266975,823.6582402717402,834.2949265553112,17047675,2020-07-29,831.8065185546875,834.7828979492188,839.4180908203125,833.2019897460938,821.8529602050781,-0.004340667718496172
2023-03-28,834.0997314453125,838.1494936556207,827.7079875914543,834.8803919931624,24469018,2020-07-30,828.1959228515625,831.8065185546875,834.7828979492188,833.6606323242188,824.2340148925781,0.007128516853140976
2023-03-29,830.4403076171875,841.27211389231,827.5127859687133,836.3441310294944,34881515,2020-07-31,834.0997314453125,828.1959228515625,831.8065185546875,831.8650756835938,826.6833679199219,-0.004387273715798945
2023-03-31,856.05615234375,859.7155545338773,837.7591413931142,841.1258033201476,25739021,2020-08-01,830.4403076171875,834.0997314453125,828.1959228515625,836.1197265625,831.8894775390625,0.030846099944333183
2023-04-03,862.4478759765625,865.6681379160334,847.8590476761958,858.9348737808818,26416933,2020-08-02,856.05615234375,830.4403076171875,834.0997314453125,842.247998046875,836.5295959472656,0.007466477070824151
2023-04-05,863.2285766601562,866.3024983947739,852.8846900557955,865.1802578730985,21068934,2020-08-03,862.4478759765625,856.05615234375,830.4403076171875,849.2545288085937,841.2282592773438,0.000905214918304198
2023-04-06,853.8605346679688,868.5957040705766,851.6161131746726,860.6914189453125,26042745,2020-08-04,863.2285766601562,862.4478759765625,856.05615234375,853.206689453125,843.4336608886719,-0.01085233070994085
2023-04-10,847.46875,861.4720382738286,843.5166076266008,858.7884767219354,30906205,2020-08-05,853.8605346679688,863.2285766601562,862.4478759765625,856.6123779296875,844.2387268066407,-0.007485747857469804
2023-04-11,860.5938720703125,864.2044347387856,844.1021416632927,852.5919670233527,39504022,2020-08-06,847.46875,853.8605346679688,863.2285766601562,857.519921875,846.81982421875,0.015487440770308725
2023-04-12,868.6445922851562,870.4498736922336,859.0325259928974,862.1064479136913,22686032,2020-08-07,860.5938720703125,847.46875,853.8605346679688,858.7592651367188,850.5036315917969,0.009354842598955804
2023-04-13,877.2807006835938,879.8667021016108,865.0826931657463,869.5715361080806,34439635,2020-08-08,868.6445922851562,860.5938720703125,847.46875,861.5696899414063,855.412109375,0.009942050494688992
2023-04-17,879.525146484375,895.1385965391224,871.5720810990891,895.1385965391224,29957514,2020-08-09,877.2807006835938,868.6445922851562,860.5938720703125,866.7026123046875,859.9546508789062,0.0025584123747761645
2023-04-18,875.1825561523438,886.0144217796876,872.4989946928628,886.0144217796876,26699379,2020-08-10,879.525146484375,877.2807006835938,868.6445922851562,872.2453735351562,864.4288757324218,-0.004937426006964563
2023-04-19,870.3522338867188,875.2314367685581,865.8145513823755,874.2555961921902,24377956,2020-08-11,875.1825561523438,879.525146484375,877.2807006835938,874.1970458984375,865.8584838867188,-0.0055192167984483564
2023-04-20,872.7918701171875,877.573453395635,867.717487005693,870.6937889701342,16999919,2020-08-12,870.3522338867188,875.1825561523438,879.525146484375,875.0265014648437,866.8928833007812,0.002803044716245706
2023-04-21,864.2532348632812,878.9396237033103,861.0817529732831,872.9381803026192,29578071,2020-08-13,872.7918701171875,870.3522338867188,875.1825561523438,872.4210083007813,866.9953491210938,-0.009783128769015437
2023-04-24,882.8917846679688,884.5995057214851,873.3773387983774,883.135744818471,30881665,2020-08-14,864.2532348632812,872.7918701171875,870.3522338867188,873.0943359375,869.8984741210937,0.021566074679067793
2023-04-25,891.3816528320312,893.8700345751175,881.2816663774997,884.4043683667354,41383839,2020-08-15,882.8917846679688,864.2532348632812,872.7918701171875,876.3341552734375,874.2897644042969,0.009615978211027665
2023-04-26,892.8453979492188,894.7970792127569,883.8676522248263,889.429955738027,30371555,2020-08-16,891.3816528320312,882.8917846679688,864.2532348632812,880.8327880859375,877.5149169921875,0.0016421081952235905
2023-04-27,896.1631469726562,897.6757474764975,886.5999214765843,887.5269819129636,25835108,2020-08-17,892.8453979492188,891.3816528320312,882.8917846679688,885.5070434570313,880.2667724609375,0.0037159277866671836
2023-04-28,895.4801635742188,898.2125053822566,888.2589192038619,892.9917223591818,20381002,2020-08-18,896.1631469726562,892.8453979492188,891.3816528320312,891.7524291992188,882.08671875,-0.0007621194876676896
2023-05-02,899.8226318359375,903.4332541221385,896.5048093906987,901.676752879296,17515017,2020-08-19,895.4801635742188,896.1631469726562,892.8453979492188,895.1385986328125,884.1164672851562,0.004849318207548192
2023-05-03,900.554443359375,901.5302839262966,889.5274568652771,897.33418140065,18715142,2020-08-20,899.8226318359375,895.4801635742188,896.1631469726562,896.9731567382812,886.6536560058594,0.0008132841935131196
2023-05-04,899.4323120117188,901.5791732893766,889.7714660425504,897.773371044411,20485002,2020-08-21,900.554443359375,899.8226318359375,895.4801635742188,898.2905395507812,889.5616638183594,-0.0012460449847655486
2023-05-05,904.555419921875,919.6809486172212,901.1399779584096,902.6525189158281,19002035,2020-08-22,899.4323120117188,900.554443359375,899.8226318359375,899.968994140625,892.7380187988281,0.005695934915544321
2023-05-08,915.2408447265624,918.9490267790793,904.6041592669378,904.6041592669378,18623913,2020-08-23,904.555419921875,899.4323120117188,900.554443359375,903.9211303710938,897.8367797851563,0.01181290230465959
2023-05-09,911.8255004882812,922.1693872512037,909.2882791362127,918.2660247654843,21507610,2020-08-24,915.2408447265624,904.555419921875,899.4323120117188,906.3217041015625,900.7301513671875,-0.003731634419464225
2023-05-10,913.4356079101562,918.2660309307828,905.8240629240161,912.0206270874658,25910923,2020-08-25,911.8255004882812,915.2408447265624,904.555419921875,908.8979370117188,902.935546875,0.0017658065287851077
2023-05-11,916.5094604492188,924.1210048601322,911.2886777477154,917.3389010960858,20027372,2020-08-26,913.4356079101562,911.8255004882812,915.2408447265624,912.3133666992187,905.301953125,0.0033651551488069753
2023-05-12,921.095947265625,925.0968698193026,912.5085025133513,917.0461850344827,13873480,2020-08-27,916.5094604492188,913.4356079101562,911.8255004882812,915.6214721679687,907.7952331542969,0.0050042983889748704
