Price,Close,High,Low,Open,Volume,Date,Lag1,Lag2,Lag3,MA5,MA10,Return
2017-11-28,1100.0345458984375,1107.0395096845884,1093.7668730280575,1100.321281255941,911716,2016-12-20,1100.2601318359375,1101.161376953125,1098.37548828125,1099.5922119140625,1104.284716796875,-0.00020502963887603087
2017-11-29,1088.9124755859375,1103.1888360273929,1085.5738638962462,1096.8392530498866,1447532,2016-12-21,1100.0345458984375,1100.2601318359375,1101.161376953125,1097.7488037109374,1102.35322265625,-0.010110655482565956
2017-11-30,1080.2486572265625,1092.5176729783332,1074.513548693695,1087.0692998696377,4299962,2016-12-22,1088.9124755859375,1100.0345458984375,1100.2601318359375,1094.1234375,1097.86142578125,-0.007956395535566818
2017-12-01,1077.3603515625,1092.9475736555185,1073.898824714371,1079.4291066650267,1031144,2016-12-23,1080.2486572265625,1088.9124755859375,1100.0345458984375,1089.363232421875,1094.6927856445313,-0.0026737414989970176
2017-12-04,1078.343505859375,1089.0558261530725,1066.2997214626994,1074.1035832888306,1259104,2016-12-24,1077.3603515625,1080.2486572265625,1088.9124755859375,1084.9799072265625,1091.7801635742187,0.0009125584540485843
2017-12-05,1079.6546630859375,1086.2704802970602,1076.6231886265825,1077.7907328461235,1167914,2016-12-25,1078.343505859375,1077.3603515625,1080.2486572265625,1080.9039306640625,1090.2480712890624,0.001215899404445775
2017-12-06,1078.732421875,1083.5253115683233,1070.3550911698724,1079.8384579561816,1407518,2016-12-26,1079.6546630859375,1078.343505859375,1077.3603515625,1078.867919921875,1088.3083618164062,-0.0008542001831414181
2017-12-07,1072.1578369140625,1083.914786983019,1071.2361232325047,1078.323097319837,1326300,2016-12-27,1078.732421875,1079.6546630859375,1078.343505859375,1077.249755859375,1085.6865966796875,-0.006094731953555144
2017-12-08,1065.7060546875,1083.525856101648,1063.862626955002,1072.4652897066596,1385548,2016-12-28,1072.1578369140625,1078.732421875,1079.6546630859375,1074.918896484375,1082.141064453125,-0.006017567567413673
2017-12-11,1090.12158203125,1094.8529678852353,1068.5125063325213,1068.5125063325213,1008002,2016-12-29,1065.7060546875,1072.1578369140625,1078.732421875,1077.27451171875,1081.1272094726562,0.022910189199318642
2017-12-12,1070.068603515625,1090.4897226620717,1068.1227634770657,1090.0800721276382,1882246,2016-12-30,1090.12158203125,1065.7060546875,1072.1578369140625,1075.3572998046875,1078.130615234375,-0.018395176140132752
2017-12-13,1076.7257080078125,1086.1681753134712,1065.5013204159122,1069.7616470900614,2961458,2016-12-31,1070.068603515625,1090.12158203125,1065.7060546875,1074.95595703125,1076.9119384765625,0.0062211941087852995
2017-12-14,1047.8038330078125,1078.1998732622114,1036.8661871226975,1078.1998732622114,5504150,2017-01-01,1076.7257080078125,1070.068603515625,1090.12158203125,1070.08515625,1073.6674560546876,-0.026860949622455
2017-12-15,1042.8067626953125,1058.7216308684858,1039.222319411395,1050.2418821878628,2718138,2017-01-02,1047.8038330078125,1076.7257080078125,1070.068603515625,1065.5052978515625,1070.2120971679688,-0.004769089551958872
2017-12-18,1057.1031494140625,1060.5646762484682,1021.8117977034282,1039.2833520881522,2180664,2017-01-03,1042.8067626953125,1047.8038330078125,1076.7257080078125,1058.901611328125,1068.0880615234375,0.013709526280591522
2017-12-19,1054.973388671875,1064.1905287313093,1050.6310515722598,1055.2601241379166,1801952,2017-01-04,1057.1031494140625,1042.8067626953125,1047.8038330078125,1055.882568359375,1065.6199340820312,-0.0020147142153232878
2017-12-20,1060.56494140625,1062.121633748223,1044.875302824063,1057.7178896298958,1577570,2017-01-05,1054.973388671875,1057.1031494140625,1042.8067626953125,1052.6504150390624,1063.8031860351562,0.005300183677063419
2017-12-21,1063.3299560546875,1068.368678027917,1056.9189646903246,1059.7660161266188,1293648,2017-01-06,1060.56494140625,1054.973388671875,1057.1031494140625,1055.7556396484374,1062.9203979492188,0.0026071148880060235
2017-12-22,1084.24267578125,1091.2681432438267,1061.0769154121306,1066.7301134351092,3665664,2017-01-07,1063.3299560546875,1060.56494140625,1054.973388671875,1064.042822265625,1064.7740600585937,0.019667197004545667
2017-12-26,1085.3487548828125,1101.8576939544776,1078.0365517293033,1100.321504214788,2175786,2017-01-08,1084.24267578125,1063.3299560546875,1060.56494140625,1069.691943359375,1064.29677734375,0.0010201397955171831
2017-12-27,1073.24365234375,1089.056206767054,1069.3929764022548,1085.348848539552,739284,2017-01-09,1085.3487548828125,1084.24267578125,1063.3299560546875,1073.34599609375,1064.6142822265624,-0.01115319152908556
2017-12-28,1076.1314697265625,1087.0077116031832,1067.4058931922884,1068.6963524050998,2605088,2017-01-10,1073.24365234375,1085.3487548828125,1084.24267578125,1076.4593017578125,1064.5548583984375,0.0026907379107308227
2017-12-29,1106.5479736328125,1109.702262660033,1072.6903978840237,1074.5543277676695,2609542,2017-01-11,1076.1314697265625,1073.24365234375,1085.3487548828125,1085.1029052734375,1070.4292724609375,0.028264672822902126
2018-01-01,1083.771484375,1103.9262704894843,1079.4291487432424,1098.80563885408,1351760,2017-01-12,1106.5479736328125,1076.1314697265625,1073.24365234375,1085.0086669921875,1074.5257446289063,-0.020583372615140205
2018-01-02,1077.8726806640625,1093.6033243236488,1073.3665238887006,1089.6706384056629,1920290,2017-01-13,1083.771484375,1106.5479736328125,1076.1314697265625,1083.5134521484374,1076.6026977539063,-0.005442848235058806
2018-01-03,1080.9249267578125,1093.3578672009667,1077.8730486296624,1078.200789236772,1257120,2017-01-14,1077.8726806640625,1083.771484375,1106.5479736328125,1085.04970703125,1079.1978515625,0.0028317315658001885
2018-01-04,1088.482421875,1090.4896693907338,1081.4773580734548,1085.5738632176724,913082,2017-01-15,1080.9249267578125,1077.8726806640625,1083.771484375,1087.5198974609375,1081.989599609375,0.006991692882738709
2018-01-05,1101.6317138671875,1105.851132523096,1085.5734399652545,1085.5734399652545,1153706,2017-01-16,1088.482421875,1080.9249267578125,1077.8726806640625,1086.5366455078124,1085.819775390625,0.012080389841791606
2018-01-08,1111.9552001953125,1117.0554285769995,1098.6211573535206,1106.0562734087282,1242220,2017-01-17,1101.6317138671875,1088.482421875,1080.9249267578125,1092.173388671875,1088.5910278320312,0.009371086723606759
2018-01-09,1109.743408203125,1114.6592151054645,1096.4502670405184,1112.2013116542946,2149396,2017-01-18,1111.9552001953125,1101.6317138671875,1088.482421875,1098.5475341796875,1091.0304931640626,-0.001989101711830643
2018-01-10,1149.7249755859375,1153.5756497527714,1103.8645283921994,1110.562353153325,3365850,2017-01-19,1109.743408203125,1111.9552001953125,1101.6317138671875,1112.3075439453125,1098.6786254882813,0.03602775838745442
2018-01-11,1143.130126953125,1155.9931172245913,1139.7300065909635,1151.1183145451644,2520744,2017-01-20,1149.7249755859375,1109.743408203125,1111.9552001953125,1123.2370849609374,1105.3784912109375,-0.005736022764445514
2018-01-12,1137.3333740234375,1149.0698225806877,1122.667863950242,1149.0698225806877,3360314,2017-01-21,1143.130126953125,1149.7249755859375,1109.743408203125,1130.3774169921876,1108.45703125,-0.005070947561445216
2018-01-15,1124.94140625,1150.2987350847163,1120.4147477066892,1137.660975714622,1457214,2017-01-22,1137.3333740234375,1143.130126953125,1149.7249755859375,1132.974658203125,1112.5740234375,-0.010895633643106417
2018-01-16,1167.8519287109375,1172.2760731948467,1126.7639719747951,1128.996546740016,4267752,2017-01-23,1124.94140625,1137.3333740234375,1143.130126953125,1144.5963623046875,1121.5719482421875,0.038144673333680545
2018-01-17,1183.4599609375,1198.2278835734119,1172.4813059675894,1175.697102856647,4280806,2017-01-24,1167.8519287109375,1124.94140625,1137.3333740234375,1151.343359375,1131.8254516601562,0.01336473558235296
2018-01-18,1195.4422607421875,1201.5051091166054,1174.898324878664,1186.7576887524056,2209478,2017-01-25,1183.4599609375,1167.8519287109375,1124.94140625,1161.8057861328125,1142.521435546875,0.010124803711310637
2018-01-19,1212.2786865234375,1221.5777324250805,1189.4815772841664,1200.501235213169,1820000,2017-01-26,1195.4422607421875,1183.4599609375,1167.8519287109375,1176.7948486328125,1153.5861328125,0.01408384690264941
2018-01-22,1279.6622314453125,1287.1766333362075,1199.83736280799,1215.8516191904378,4367110,2017-01-27,1212.2786865234375,1195.4422607421875,1183.4599609375,1207.739013671875,1170.3568359375,0.055584203261971776
2018-01-23,1273.7491455078125,1290.3177794249,1268.8422338076075,1279.0666791117917,3239610,2017-01-28,1279.6622314453125,1212.2786865234375,1195.4422607421875,1228.91845703125,1186.7574096679687,-0.004620817737834959
2018-01-24,1303.560302734375,1338.2373015780363,1265.8035394410897,1268.8216504570196,5621538,2017-01-29,1273.7491455078125,1279.6622314453125,1212.2786865234375,1252.938525390625,1202.1409423828125,0.02340426082458924
2018-01-25,1281.5712890625,1305.6953216971872,1265.1258646378105,1303.72431685331,3833844,2017-01-30,1303.560302734375,1273.7491455078125,1279.6622314453125,1270.1643310546874,1215.98505859375,-0.016868428430775628
2018-01-29,1313.5174560546875,1324.255174970559,1281.9611337234373,1285.8209381646557,3141060,2017-01-31,1281.5712890625,1303.560302734375,1273.7491455078125,1290.4120849609376,1233.603466796875,0.024927342914772055
2018-01-30,1294.62890625,1315.5500656822767,1290.8716568508294,1305.7772473659359,1574758,2017-02-01,1313.5174560546875,1281.5712890625,1303.560302734375,1293.405419921875,1250.572216796875,-0.014380128499716816
2018-01-31,1277.9986572265625,1293.4585261777636,1272.352608104358,1288.1204433713158,3043214,2017-02-02,1294.62890625,1313.5174560546875,1281.5712890625,1294.255322265625,1261.5868896484376,-0.012845572150561924
2018-02-01,1288.7781982421875,1309.8841281062275,1268.3292034024144,1282.783077179892,2400630,2017-02-03,1277.9986572265625,1294.62890625,1313.5174560546875,1291.2989013671875,1272.1187133789062,0.008434704492583878
2018-02-02,1294.9576416015625,1309.8837869222402,1274.3444434371966,1281.140255547771,2456490,2017-02-04,1288.7781982421875,1277.9986572265625,1294.62890625,1293.976171875,1282.0702514648438,0.0047948074911596805
2018-02-05,1274.24169921875,1309.0624519942123,1263.4218736689218,1277.0339478362612,2757742,2017-02-05,1294.9576416015625,1288.7781982421875,1277.9986572265625,1286.1210205078125,1288.266552734375,-0.015997389966510123
2018-02-06,1230.736328125,1263.544973525982,1225.7062105106766,1235.9717566623572,2657306,2017-02-06,1274.24169921875,1294.9576416015625,1288.7781982421875,1273.3425048828126,1283.3739624023438,-0.03414216558791283
2018-02-07,1213.4080810546875,1244.594789565499,1210.2873149896404,1242.952302215363,2180324,2017-02-07,1230.736328125,1274.24169921875,1294.9576416015625,1260.4243896484375,1277.3398559570312,-0.014079577139574417
2018-02-08,1221.2716064453125,1243.198875543576,1215.0301737607842,1223.5505779870555,2755004,2017-02-08,1213.4080810546875,1230.736328125,1274.24169921875,1246.9230712890626,1269.110986328125,0.006480528285084386
2018-02-09,1220.244873046875,1229.401759912416,1189.427684633111,1211.334399379301,2102458,2017-02-09,1221.2716064453125,1213.4080810546875,1230.736328125,1231.980517578125,1262.9783447265625,-0.0008407084820598598
2018-02-12,1218.4384765625,1241.453855857346,1213.6136688706513,1222.955317805933,1974562,2017-02-10,1220.244873046875,1221.2716064453125,1213.4080810546875,1220.819873046875,1253.4704467773438,-0.001480355725539395
2018-02-14,1195.64892578125,1221.3743489495585,1187.7239026814802,1219.54710145687,2847532,2017-02-11,1218.4384765625,1220.244873046875,1221.2716064453125,1213.802392578125,1243.5724487304688,-0.01870389947430473
2018-02-15,1201.417724609375,1208.4598477405655,1192.897323032543,1203.92245721241,2465236,2017-02-12,1195.64892578125,1218.4384765625,1220.244873046875,1211.4043212890624,1235.91435546875,0.004824826672558347
2018-02-16,1204.374267578125,1231.7011678970218,1200.2474985169106,1200.2474985169106,2515756,2017-02-13,1201.417724609375,1195.64892578125,1218.4384765625,1208.024853515625,1227.4739624023437,0.002460878434027869
